id,outputs
04c3e18f,"['0.11220822673132316-0.03618138961095139j', '1.804134898961581e-05-9.88164624603445e-06j', '0.00102071626653623', '0.0825143906921300', '0.0133276164460514']"
a4f89f6f,"[0, 0, 0, 0, 0]"
f0bb4b9d,"['4792526.98399776', '561660.656039842', '8633746.49143630', '542251.611643709', '734554.374545263']"
61128d2e,"['-93', '-117', '-109', '-72', '-105']"
f666127b,"['7.0', '5.0', '11.0', '8.0', '5.0']"
339da274,"['1151897.0595638955', '1087302.3683410923', '1063990.3402383565', '1483023.2452175282', '1165723.7243628683']"
b0a9d270,"['211.49271262276832', '266.6444422189254', '243.01101278907595', '185.0215630670355', '41.16374689428944']"
97388fec,"[0, 0, 0, 0, 0]"
ba037f46,"['4.863982963552235', '344.1198165776852', '7.011752423503302', '59.29937061195814', '55.560547719604465']"
19599e3e,"['0.3635156624460929', '2399.343102496435', '944773.1465528382', '6.678869251719092', '161598.78903264928']"
8acb9bb9,"['66096.8302098138', '58350.14915735522', '87.1091733707594', '193361.02212361674', '0.9502014454961354']"
4e9ac3ec,"['22675.8322601079', '19676.30771828873+7822.614439384979j', '21354.1057906674', '22834.104005759942+7822.614439384979j', '23291.0229957611']"
3cf96945,"[0, 0, 0, 0, 0]"
17cc372c,"['-4079.8379850730444', '-4151.660271102638', '-4088.967706373441', '-4143.318666223365', '-4162.672716185533']"
012ba0f2,"['-18', '-22', '-18', '-6', '-14']"
5f272c1c,"[0, 0, 0, 0, 0]"
a7b7e5de,"['6800748.007892089', '1202018.2418395411', '-508334.1221066358', '6743882.289997065', '4769296.986045908']"
401f1be8,"['-2475775.48863164', '1358.7085906553637', '-10698.169749398257', '6031899.044274374', '760909.5381828441']"
094aafbb,"['-174161220.57740912', '-343409255.729012', '-73599881.86927764', '117173371.80112201', '-149642131.76378182']"
a1abad6c,"['7.384754297902177', '7.740496550868342', '7.1673144027548314', '7.046779671218904', '7.893643945398717']"
c7882738,"['1.2849999328606245e-164', '-0.0', '8.448290902795527e-60', '0.0002777227175946909', '1.5435615432163103e-29']"
886750d4,"['7.9333154701272965', '3.529369554603596', '11.988365748183487', '9.98001451973724', '6.588377303844732']"
d6ef88f0,"['13507414.115757357', '2554844343.0768375', '72449825.55327001', '2142159.7173406854', '20469273.31976277']"
24c94bbb,"['426162.5861955772', '431312.11683483055', '124493.45551419695', '241051.5144931629', '1072657.2377810783']"
044068a3,"['616.7287459471905', '340.9023984509137', '399.40055138878046', '-2020.8581922495307', '75.83894538041108']"
c4e84ef8,"['3', '-14', '17', '-18', '-47']"
966f3516,"['1.1901031276349243', '1.0838530424340183', '0.6213266706467337', '1.93429834374381', '1.927319242839793']"
40b5578d,"['1231.7789927597278', '5383.681606882041', '2480.4560587563865', '5197.980628143276', '6214.942309261237']"
2b9bb89a,"['nan', '12326354.32977469', '1225761.7161966532', 'nan', 'nan']"
ddc02d08,"[0, 0, 0, 0, 0]"
10f13143,"['-20802.5069168588', '-23915.8463605935', '-8500.63537963092', '-859.481009457804', '-1764.88455638164']"
c0d2e909,"['-26', '6', '-3', '-17', '-14']"
654414e5,"['15.733736120713232', '-6.7789100801170115', '2.6939176056627963', '-11.585160571503135', '-0.6338545125208846']"
c78c45e3,"['-43054.9531152930', '-10967.8903535460', '-856143.426054828', '-4.74087546444319', '-611604.023054120']"
6efcf790,"['-2351006.104958858', '-418120.53024885256', '-2707997.679382798', '-1773792.3031447316', '460663.66426001134']"
ffef1254,"['2531.9216289389606', '-72956.3535656774', '-502.1564766549645', '-4171.76893496018', '76353.37647310221']"
6a589df6,"['-140', '-134', '-156', '-128', '-120']"
d2493236,"['93.8747347640373', '82.82490451285867', '81.4712125218437', '45.570871151484305', '4.33229387954405']"
44bf5395,"['-59', '-95', '-64', '-68', '-91']"
c17bc572,"['-33.148005436149504', '105.51899768841244', '56.22734539722568', '-51.080358390551154', '44.227953598314464']"
2d44d312,"['-2591', '-2559', '-2591', '-2495', '-2531']"
eb1a60df,"[0, '2', '0', 0, '0']"
d0aa04bd,"['0.38281230232800195', '1.1505080334977833', '0.36319921892728035', '0.4153061593494436', '0.32257621367741496']"
26b1f93c,"['0.6461871574128022', '5.499151463767058', '-1.3561867215637253', '0.4241283010667516', '5.036597234402885']"
a07c557e,"['159156.869458604', '278074.3267250147+8281.82458249367j', '422578.07479983085+8281.82458249367j', '521565.74560857384+8281.82458249367j', '619265.6207292532+8281.82458249367j']"
c63b5161,"['-1824.3875269054793', '346.758475210938', '807400.8728569483', '11740.790549478648', '-105211130.81549196']"
70c5289b,"['-8265.358035705909', '-8542.037960507654', '298188.0378971536', '-3042.1355621258326', '-8048.549129473467']"
0ca0d307,"['114136.92593044922', '-3154.7945263957467', '698.4701850746596', '77533893.37104781', '477221.81442682433']"
4318ca01,"['-673.6883383780735', '-1952.8953110447878', '897.4368226529054', '-3424.4586074078225', '-4933.118447069095']"
af0512b6,"['-2.715998961728288', '0.022698757609803923', '0.07492591557454442', '-0.4036979100928298', '-0.018784641586012743']"
78e065e7,"['0.3303685274735892', '1.992698573730561', '0.00011343831719134331', '4.166068064833818e-05', '295.86796420628866']"
57e417f1,"['3127.7239297798455', '523.9030450262105', '462.0193956187754', '-1597.5672099736128', '-184.32837811045806']"
3e9192cf,"['-24587.17913930558', '-34107.618280142524', '20899.993320848673', '33972.97782981363', '35130.442390405595']"
1f10e63e,"['255.27906642509973', '1461.1653178137904', '205.03513780523613', '530.1001206182608', '876.8149741831694']"
96fe7a92,"['-6236.874862440173', '-6183.647124219468', '-5663.580613446937', '129140.14799253119', '-5455.64499361365']"
85a592bd,"['15.751773902626255', '10.503124605983302', '44.1700832973123', '45.46903458583698', '47.644632892045976']"
1ddfd6fd,"[0, 0, 0, 0, 0]"
47f15874,"['854.8547362362359+286.1021636190731j', '689.8670431572663+236.050108692298j', '1424.3727442481038+447.2560021337651j', '5156.24471457731', '1468.9535738316213+458.8582822429973j']"
88b42024,"['1.65590341920221e-345', '-2.24724643399817e-95', '4.43339741473011e-138', '7.33741010241532e-394', '3.95162034488492e-5']"
5d1a44e8,"['73323.09982577543', '73329.97001456487', '30103.475866712637', '146820.85653272946', '47246.32965742041']"
1ab2c607,"['14568.838196662866', '-4170.364939103935', '1654810.6884896134', '-4522.412058121861', '-7588.154202280699']"
9bdd19bc,"['-0.0014943686201501659', '-0.00019949678947917598', '-0.0017378346881055406', '0.0002942760044553075', '0.0033798699209154105']"
345a9b4a,"['32001850.320065945', '35033831.90685567', '4594273.3350133225', '-1138228.9446699338', '45974233.51173512']"
427d9f00,"['3.4254324062994588', '1.5313679543978445', '3.5946748797951202', '1.810251387144199', '1.4363279012452685']"
a1d82344,"['-40784050.84436551', '862541036.4653027', '-87753575.63126853', '-84416949.95408237', '-235577695.04605842']"
fd75f2ca,"['-43', '-21', '-43', '-46', '-56']"
b21a668b,"['-91983.09950206694-6931.941957312924j', '-19312.680922123178-6931.941957312924j', '-17285.01379551579-6931.941957312924j', '-29566.090747622973-6931.941957312924j', '-47059.029721426035-6931.941957312924j']"
306dc023,"['1.688766116445571e-05', '5.119728408613229e-05', '525.1653694214309', '-0.008789286175364619', '1677.909663549637']"
c48653b7,"['-0.00106930417022730', '0.00385660117561299', '-9.516591743753063-12.736798121853658j', '-40.7382894215105', '-118.59854882875047+1002.8906179488605j']"
8a3038f0,"['0.0001277375422598044', 'nan', '0.003776085109463132', '-0.011398459732682867', '-0.00013043202632161702']"
639c37a1,"['6414.44423998241', '18623.7936778781', '1391.19914651793', '17039.8474752870', '43700.8465600144']"
7b3110e0,"['0.6222092424696695', '0.556089930080453', '0.5523306951288189', '0.5490383516194012', '0.5518841551943738']"
ff9d044a,"['55745.98139395124', '-5323.532369845827', '1.0552770868462784', '76178.50084100003', '-9523.235148516655']"
03205d8a,"['-7.363899319982773', '-0.04761614898396516', '25.06150987190127', '3.411280346564657', '-104.63116285997214']"
f4c94660,"['9179.793939636256', '1552.862945227335', '2492.292550532069', '2755.1004627381444', '12592.12297845563']"
e453cf41,"['104369', '103434', '100076', '100529', '100014']"
e571758c,"['23130.873391176854', '9968.253774234303', '9932.070014236255', '67083.67613730993', '30343.377681703245']"
f5fd0fcd,"['-34', '-40', '-39', '-39', '-34']"
63e9e17d,"['5.516784881767639', 0, 0, '-4.830324867752231', 0]"
e506e256,"[0, 0, 0, 0, 0]"
4378601e,"['162.71336774908954', '-403.64438526627555', '-105.83659766899166', '1659.2213908158978', '-1782.8761252242484']"
72120e5e,"[0, 0, 0, 0, 0]"
b152bf31,"[0, 0, 0, 0, 0]"
901baccc,"['-487860.36190175754', '-64646.3033772603', '109740.49772334614', '483028.8873207894', '789264.7087591433']"
935b4439,"['-2501.196738838484', '920.6014976677925', '490.35656552354715', '-59.67159857024633', '313.9205475989461']"
62f7bc63,"['5947.529271174224', '7904.741485334478', '5108.75246687276', '19882.75074260099', '14566.487561106467']"
9e1d3a7f,"[0, 0, 0, 0, 0]"
0a1398fd,"[0, 0, 0, 0, 0]"
fd44c67c,"['3070989124625.264', '1.801659401623275e+35', '150922328.32517102', '2.2945131194145608e+39', '7.612401809402752e+20']"
3b6790c2,"['-0.3185382425062838', '-0.183294916747121', '-0.45517492948704663', '-0.23360789338178461', '-0.18392379798175162']"
443b6e01,"[0, 0, 0, 0, 0]"
c2efa945,"['-90', '-83', '-85', '-103', '-59']"
b4776200,"['-7.553520417728335', '1520.9326038936858', '75.63027826556777', '48.703944083905675', '27.451393503699627']"
18ae2a56,"['-66', '-32', '-18', '23', '-57']"
b5b4603a,"['-1029.1743602676477', '-2396.2947820272493', '-3746.082779623029', '2194068.0584107945', '-1679.953598571132']"
25b4c613,"[0, 0, 0, 0, 0]"
9164fae7,"[0, 0, 0, 0, 0]"
3c7f10c2,"[0, 0, 0, 0, 0]"
d42e884f,"['-189607.80407891521+60722.60797593641j', '-0.200329427451345', '-307940.6274744028+97758.25615507746j', '-50461.5316082887', '-264572.572477585']"
0d2cb2c9,"['851569.6592754123', '355911.30831516336', '1220462.7101768283', '30678.947339555703', '2.1559326790388647']"
c4bf2ae9,"['4.631080768602397', '3.307663546580647', '0.04836654605050339', '0.06242379337678865', '0.04707178772129847']"
9bb91534,"['-8079.564975454002', '-7183.697202184646', '-6976.946623794865', '-8097.240585824541', '-7447.7417463564']"
bbe72825,"['26.81218577734008', '0.08356206549867386', '0.06514777043280895', '11.773896693581197', '8.448750889989078']"
1579f2a4,"['356436035.36444044', '1449638193.2341182', '-13192.090209154383', '45461647.26493355', '-29846681.370730907']"
e7363a82,"['1.6242382526318389', '-4455.982881907081', '-110.06734896551208', '-32923.71591755345', '-229.39127121586438']"
4fad32cb,"['3.764431834469783', '3.8824942704117174', '1.0537775122821418', '2.9764139991557363', '5.960846973499703']"
ae6e260a,"['1.734964532216466', '1.9615220266030342', '1.694546887522258', '1.3675836792643592', '2.141733764583898']"
729cacd2,"['771756.4762253568', '-17728.01302367657', '-19365222.250853874', '-56208191.752717294', '-16190890.988716884']"
ff0cda68,"['108366', '108444', '108505', '108488', '108538']"
be72ef3d,"['1062021.734906985', '3513.7859822243045', '-1273.7616087327863', '-284305.695868736', '68699.42878585155']"
afbed42d,"['654146.4394094652', '-98835.71532615875', '232944.31073120123', '-327446.76745412615', '805933.3281511754']"
70a573af,"['23294.6757676419', '21191.9894345783', '26266.7913339817', '25683.6080349113', '25049.8601149427']"
f8a096cd,"[0, 0, 0, 0, 0]"
5daefc4d,"['-6854.721160270122', '29298.25219908015', '-18746.261177767505', '103477.10543950638', '-90835.57703437092']"
65a9161e,"['-1935.9999606398644', '-1935.9806363212906', '400560.87719593965', '-1935.9563758021604', '-1935.9999699385319']"
5d4f7ea0,"['14693.968669286596', '-3204338.952678286', '-91.87658072522646', '3566.6721015890025', '48051.067859638395']"
e40aaf99,"['4464722.770833609', '4771691.342157622', '24348.897850441735', '25769.387590680508', '300311.94087487506']"
bf27f9d0,"['-160.65124673692776', '-254.1892891926016', '-422.8616505997177', '-31.25845763800341', '-509.40318790650565']"
f7e87d8b,"['907166.2656237633', '476787.6435857992', '5856.344087131316', '-22602.573136816292', '-11052.82391234593']"
6553c357,"['-599.7062534890719', '-733202.9845200351', '134.85889843569865', '4537.839516121347', '-166977445.90284145']"
98bdf03f,"['-1575.2099907940424', '-1245.7290142063894', '156.7804129603652', '2374.5582112457914', '-4.800572200807391']"
ee0762cf,"['19513.7972879416', '78208.4150935730', '33285.0282827063', '35957.6828438127', '60.2350098590464']"
def80602,"['-140.7645996318928', '465202.8357456818', '2514.4657145887654', '750.7690143645989', '-2379.6301998675362']"
5bf0cf20,"['309485.4457164862', '146717.2804579005', '63530.7181766953', '10469.521122422435', '23355.9192960326']"
01d3a318,"['0.01406921264125673', '0.005777949036339807', '0.012416261388954743', '-0.12409749444496049', '-0.005862465180988256']"
51d93ec4,"[0, 0, 0, 0, 0]"
31de77ab,"['-2048.2617596401597', '-3496.496277618723', '-3838.367800728244', '-3873.469802086931', '5936.259075901898']"
0420a54c,"['27397.017397001335', '25795.947267927015', '27331.956987939957', '27515.393052683896', '26147.211990856853']"
e571f24a,"['-129', '0', '0', '77963', '0']"
6cd1c851,"['-274915', '-1646', '-6795', '-54949', '-444']"
041c56fb,"['-446.72546962454953', '-1342.1175877382634', '-633.7295253625357', '-385.81824761339413', '-515.1250783742489']"
af93bb8c,"['13543.628457062381', '16168.335495225634', '50252.12308393815', '34843.53126404748', '17400.42941508356']"
b2c7d0df,"['-293609.2178329013', '-296860.1306076112', '-93181.34954601388', '-4464237.923953319', '-496792.27955687005']"
28d77d82,"['-7128', '-7121', '-7149', '-7156', '-7149']"
711d2d19,"['0.539935468598742', '0.567338215330929', '0.411145361854607', '0.611669865526380', '0.454702187284398']"
8d6afe4c,"['-96.1643046506066', '45.59993865645363', '-6.066922218571058', '62.07889889210614', '32.41306243970922']"
5b219b33,"['136433.25984173652', '1395198.4568242652', '12590.602686632546', '5825.29275688758', '15265.77102477395']"
a182a995,"['510.40122688364573', '43.103245784084386', '-76854.54479122076', '1641.5264518556776', '32.840247768913045']"
b4d7df93,"['30086.507530984203', '12453.488787809194', '294.73573154571335', '2817.3816394489377', '8161.911514857344']"
a7201dc3,"['-2289.0', '-2541.0', '-2481.0', '-2349.0', '-2541.0']"
fb07912b,"['-141988.86377095847', '-202963.66900800748', '-100659.97177200095', '64147.07448963723', '349630.5212786005']"
bf2634e2,"['13350.325620391955', '93815.94075752977', '-145869.34841180407', '3.224845652059646', '-7277.931327618546']"
b5ce9f0f,"[0, 0, 0, 0, 0]"
8ec285af,"['46.27411569481026', '10.088137577496205', '-80.47323099570444', '95.93223698340125', '-89.91134666791535']"
da91388e,"['-19490.88812336884', '10191.513986017011', '-266115.3280155964', '-68679.75960533498', '85715.76754157557']"
61630bbb,"['1448.749922481973', '207.49825836456517', '367.4869516604981', '-20.47085217352918', '2385.1179156402213']"
9dfeddc6,"['55982.52608394937', '814376.8294914801', '-34984.62570646361', '324745.313531225', '406432.66318165243']"
e1df24de,"['-53.80972121480245', '-71.47273821326239', '-19.009107966376', '-105.13077814258695', '-34.62065019591829']"
53956312,"['0.9408047806137146', '0.39661001308379407', '0.9354216798695488', '0.9461019383134539', '1.119680461267086']"
60328e7a,"['-73.51217620174376', '-82.18035512259723', '5.937277769975769', '8.553640464597784', '-16.98292260815612']"
34d11244,"['15.442933982458982', '19.99574818356383', '59.774461661019174', '28.064712336738058', '10.270761961065354']"
24b3e67e,"['-3135.635578997898', '-107167.48278234842', '56201.89564457152', '-66520.33716628473', '66614.58654970863']"
c75cf7a1,"['-0.04624794345436737', '-0.3645642746618327', '-1.3719503072901444', '-0.07889974806166161', '-0.6244424296193316']"
6e5d1c67,"['1022.741420118734', '156.7666038941798', '-15.065405143373802', '4563.949965124374', '24.280586969407487']"
b8b6992b,"['2442584.6618014043', '2359556.232244591', '479788.52115469077', '2137402.3247062117', '508572.86227254814']"
a3bb7cc4,"['86569.69165600155', '28.372249073477704', '-210938.23677302172', '-2.7537613509073324', '942.2322828137254']"
db90b448,"['780709.2528921907', '1352290.2566523978', '692298.5039272762', '90170.30707566104', '85120.50319735336']"
cfa31bcc,"['3.352066269734032', '0.810739354981302', '5.27926608522108', '2.6470367240007824', '3.821227444961298']"
c9b03aae,"['-0.00029914422397857705', '-0.000315650817927744', '0.006783376524549983', '3221.5926089455916', '-447.6438385191964']"
e21fd7eb,"['0.6530001910232933', '0.6945936806575214', '0.6874368398671217', '0.4989693589281976', '0.6607024916177353']"
2d372d58,"['-1.395779034391738', '147.96652070003032', '19.442065980741226', '6.0670749785326565', '31.02514084722483']"
77f7d359,"[0, 0, 0, 0, 0]"
8713465e,"['315.25567664818857', '14.267557824197622', '0.19138002006741472', '82.2542207094194', '0.23899732396753187']"
72300b64,"['-46.23373587796372', '-2.955697795218956', '23.72180689345195', '-6.975409131213638', '41.05442095447803']"
d264dec7,"['-192532759.35850716', '242072406.04417345', '-8227598.945707188', '51654861.44121721', '-79347419.2861027']"
279f711b,"[0, 0, 0, 0, 0]"
e985a8d7,"['337.09142175673554', '1136.4769536411368', '-621.5693207139612', '1348.8972164079867', '1183.8088583423262']"
e3c655cd,"['1.19649048986295', '1.4580853036595416', '1.3542372363401025', '1.3742532381535648', '1.353902508827105']"
938e27c0,"['-0.4337776589646001', '-0.3043639591330985', '0.3662918631833841', '-1.5659798719633644', '-0.1953358288406024']"
517b215f,"['702.0952702541142', '144255.25961238027', '130936.82355639494', '-398557.92477866844', '268931.5036053072']"
5d3a5689,"['0.0103186515420794', '7153.938634496542-4000.5082704657484j', '59.6524754379053', '5443.879780894311-1809.9929344272862j', '1.28088502626243']"
03fc27cc,"['0.7467502108973818', '-38.305214288830975', '28.455804942758448', '-26.60699851361625', '-390.57946812321734']"
1c55eb04,"['102.89684097607831', '311.5285390523022', '47.17510063172017', '8.108795297371472', '95.48468547549619']"
a007fa0e,"[0, 0, 0, 0, 0]"
5b39a63d,"[0, 0, 0, 0, 0]"
0c11ae98,"['97476.36040814032', '96442.89320895603', '97852.69894279492', '96890.94211289124', '96879.68518315967']"
62ff7463,"['4.000066438340563', '11.848416265844955', '8.834305213724585', '11.163245567283912', '8.134217457370326']"
9169f5ce,"[0, 0, 0, 0, 0]"
0b94b78e,"['0.7416426301887658', '0.8662072907961544', '16.135663612867198', '0.5592002866007233', '15.029986673206633']"
6c1066e2,"['16129.588703024323', '44491.74743394137', '68661323.54725687', '31230700.01834753', '3871.3717927623075']"
b7c0e005,"['-34398.648242660085-12354.690644250131j', '228903.770738073', '1524306.69604517', '780576.4034789419+314192.85094240645j', '414610.268543586']"
fa0ef375,"[0, 0, 0, 0, 0]"
546a5648,"['28.53572798154476', '250.52866499825632', '-9.749026572779947', '78.57152068075345', '-21.23155604227632']"
cf3d9f7b,"['4053429841.326645', '4257269.681335323', '-439229572.2825625', '25810684.820974052', '2991360.3919686456']"
e9f06534,"['6467.8170829878945', '-4.7240100573766135', '102131.89834454416', '-7223.416591450857', '7776.973758621844']"
26b85d46,"['-857.8586679489679', '496134.5207396216', '2345077.9476164235', '-14450836.206821121', '74144.45980297969']"
e3167f47,"['13538.870294125465+4844.01763162761j', '13410.689420165785+4844.01763162761j', '12272.585316455341+4844.01763162761j', '14198.1620641141', '13718.6157621122']"
9cb77554,"['-27865.488354577195-9118.409235848387j', '16795587.2282445', '19764.740372477776+6853.249206743363j', '-41838.0809324161', '-13066.15188563458-4353.201670363434j']"
79c7fd10,"['5598.704151066768', '119.62103066614493', '-4284.286262926938', '-1772.8779727161455', '-17143.286204007432']"
367448be,"['-59.18610843348343', '39.8756121624688', '70.22879234523873', '-66.0388883378304', '-61.66923642935214']"
aa578d26,"['65484.4350574411', '-876676.2450199061', '98117.25184568136', '815323.9853451953', '96844.58724046075']"
80dc97f2,"['-82', '-66', '-42', '-42', '-74']"
9e1a1fb6,"['1.4914562242448712', '35436.91736456662', '-26087.75496903713', '1.8150365783174174', '-7.3052274988905275']"
fdd834fd,"['681824.505609117', '-5473.227254946664', '-5922.158883955681', '-5590.040270275923', '-5714.698409796891']"
cb16b6b5,"['-352818.092084305', '-220045.098199977', '-258992.688899523', '-11621.2253304233', '2899.96849020787']"
e4762d1d,"[0, 0, 0, 0, 0]"
aa71d584,"['-2085776.3274868242', '-2067.2893534125774', '-562.1953868735211', '-3309.4145299215515', '-238.3289054213901']"
4331afb0,"['824917.9865616796', '-187.96756183254936', '-16108.871343779312', '-538986.7909868248', '-733241.3591614614']"
7b968bce,"[0, 0, 0, 0, 0]"
44d59d2b,"['-69', '-109', '-80', '-76', '-134']"
a3c66f4e,"['-93210.9688539196', '194605.07330604037', '-1826364.968692164', '1090709.7320027603', '692313.8034966947']"
9f3932b4,"['92.3197470870287', '7.81378141024652e+17', '0.991171265600735', '-0.517084584862346', '2484.66806724312']"
3ef89028,"['-0.8187382233599577', '-1.1381475490123738', '1.5875704808478106', '-0.1424378236877637', '7.356827425090564']"
842ab1c2,"['273994730.80247253', '3.0474881904856024', '42898.44902711514', '0.9327004965948424', '-23.80061822161669']"
3bb9a2b4,"['5.780483599365448', '-85.63049492655476', '32.7507932296656', '346.3942526239555', '-46.78308659209715']"
b3d78c28,"['-3843.587771999139', '624998.7617228596', '-3843.477643707124', '-3849.47010606675', '-4777477.228954189']"
26637182,"['-6308', '-6180', '-6348', '-6362', '-6218']"
c9336205,"['0.34948601367228155', '0.4117845912373098', '0.7141623119552823', '0.2915308101777057', '0.305976414690039']"
44e65952,"['-65', '-27', '-20', '-26', '-30']"
5c7a48b7,"['-659.8324064242205', '-3346.4893966178097', '-6513.123036633447', '2865.9726791170856', '-9494.180548089269']"
ab5c280a,"['9.003059429129444e-07', '0.00027133508451804354', '2.5401784296522234e-05', '2.2350809921815556e-05', '0.14136407711405968']"
ab800e45,"['-26583.52912710638+3522.2527564229745j', '-27370.963613318385+3522.2527564229745j', '-25529.2744650960', '-26453.93841693316+3522.2527564229745j', '-25459.927179601505+3522.2527564229745j']"
f20ffedc,"['4386', '4935', '12581', '4593', '5008']"
f7fe4cd5,"['29999.2560197420', '76.0436837870924', '46.2046442211935', '-90.1354125940988', '-296.492214040333']"
aaefbcfe,"['-0.026649718910170053', '-0.03172146340952613', '-0.00713593641289311', '-0.011877575312739233', '-0.05549222065013636']"
ae9aaf43,"['2.434360595277093', '0.2493178123458881', '0.13479282844337925', '-0.08556432875294481', '-0.04668730937698655']"
23a7efad,"['308.20211637903185', '185.78664353037618', '95.37847744164209', '161.55138618020231', '157.6154074317949']"
65ba5398,"['-1805.7816435892134', '-64468.742015918484', '-30999.745098288557', '-87614.27706274774', '-20019.81504455407']"
240736a2,"['-51', '-78', '-42', '-69', '-51']"
279ae7a8,"['7616.396747376987', '93.29434504013211', '149.18672725368464', '98.37097174031253', '151244.94315801738']"
bce823ea,"['-270.358547680229', '-781.672053709684', '-270.691408027099', '-126346.251197369', '-381.562254095934']"
a74bd4cc,"['19.746971970972645', '244.01465808113105', '77.33891193537754', '98.51203247492188', '474.26356238787156']"
01d8e89c,"['-1655787.4571722094', '357218928744.7616', '-20456230.29898613', '-826090.833994347', '2204588.5991314985']"
6b21c8a8,"['-4985', '-4995', '-5005', '-4995', '-4965']"
147ae61c,"['564', '8239', '14190', '3166', '11004']"
4531e0a6,"['18532.919424799293', '22126.239587163465', '22386.718914683937', '18390.549895777734', '20325.617134407214']"
079998e8,"['0.000837967628819053', '0.0015529463866891123-0.0008677449279584378j', '0.000626962551330454', '0.00188356737239543', '0.0021796324411642825-0.0008953175670766836j']"
f0e9ab82,"['72709.77666901998', '-3596.3858580630813', '-2685.07457570518', '-2279.9166855571298', '-3606.0614382051413']"
2d261132,"['0.029939780055918266', '-0.002916318020857645', '-0.009414960534054016', '-0.0003515828024110231', '0.0015195245789567315']"
6050cf6c,"['14572.82318333141', '340521.84986198903', '60115.39028602234', '150321.7748442159', '59692.70739417953']"
cc5d59f6,"['-2832.02531330774', '-342937.0728534989', '72294.62637700328', '-31320.87485220814', '-19524.93760320563']"
6b02d8d2,"['-1890.5924452320116', '-1925.9379675634327', '-1846.395495664137', '2305.5315418484706', '-2607.819088543367']"
c5f973e1,"['21741619', '48436006', '3', '0', '0']"
8dc6ea3e,"['13026.072514219062', '20166.76428813677', '4002.2690564109366', '20181.91359687325', '27584.686333631253']"
84497cb4,"['1446.373462235083', '-4525.611076262815', '1064.7465580320702', '291.58564926642134', '-565.0113627278367']"
38f0e58b,"[0, 0, 0, 0, 0]"
80cafc29,"[0, 0, 0, 0, 0]"
b004d663,"['137126.29073035446', '-41256.04510461779', '225390.00253315593', '1760684.4885419172', '5314.495590704749']"
8f42483b,"['-42.9004602274206', '-51.3251274889824', '-45.6792292875878', '-104.553132534789', '801.746745199651']"
f0469c49,"['-5.509223183168941', '-0.019148755895585668', '-0.012401465460393014', '0.029047924358224717', '0.9553884088897232']"
296b74d2,"['-1334.3442804052884', '-31.9273574212389', '40902.27195533108', '-0.3541473729600697', '10.910581774346726']"
349b451c,"['137', '335801', '9209', '72559289', '335801']"
d8b77cd7,"['258069.64699497438', '-5.396848564397889', '-4333.772789027145', '1.7943293921600403', '19317.983118751945']"
3e71ec71,"['22666.967870098073', '-8.661724667111129', '4.850193857517898', '4.875018607500112', '0.41839985893841103']"
9e798463,"['31.464583552261892', '36.80509449587944', '-0.6526359596378297', '7.227537366600547', '-1.6677718791491958']"
3768aa7e,"['0.367441716606590', '0.36775436133770373-0.003766366264566827j', '0.367691533459315', '0.3664877630530995-0.0027707497540565822j', '0.367916319740734']"
b929ee8c,"['0.24169076973344827', '-0.9654565678513214', '-0.5304972783507292', '0.263177305918707', '0.050458595110892235']"
9d073660,"['3.5557755547822344e-05', '-0.00013314702204045252', '1.6574630771236994e-05', '1.8747862243365668e-05', '0.0001744346755542341']"
40d4850c,"['99485.49510635746', '-3407.487297487648', '-247129.65334094962', '2.949570228515887', '-110344.05529385303']"
cfb34fa7,"['-4457.711325200195', '-4447.518330145991', '-4458.641659487789', '-4470.909124189287', '-4475.469187358695']"
4d977f9f,"[0, 0, 0, 0, 0]"
46e57621,"[0, 0, 0, 0, 0]"
0bf5bb32,"['14745.8507398335', '14112.1516140994', '14262.3544855667', '14803.7881624557', '13397.6327337360']"
f915a4a9,"['780151.2359800575', '3015.3780954871504', '24.188491365681926', '20.999420988117397', '734.5578305099505']"
ce4b9a4f,"[0, 0, 0, 0, 0]"
1ecab6a0,"['1404224.2954515514', '4401228.481627378', '908507.7219947523', '719764.8464746146', '2373075.088286167']"
a8e80fb4,"['2052782.4543967224', '-892.3254383106573', '80177009.1746666', '90027.97375083373', '-3737.602206405207']"
819c532a,"[0, 0, 0, 0, 0]"
aaff42b7,"[0, 0, 0, 0, 0]"
357f2047,"['3.559722837703542', '3.4715601271794836', '3.23060147660515', '2.057107703731755', '1.6522988674063614']"
8806068e,"[0, 0, 0, 0, 0]"
e33a8bf4,"['-4.192589406428256', '-4.4561695959439005', '-4.33888317344922', '-4.614868449143585', '-2.524610738695567']"
9e0c3256,"[0, 0, 0, 0, 0]"
36847a2b,"['0.8344556749341301', '14.6378932007212', '16.292675559104648', '2.3714211503512823', '0.5381921076984124']"
5d5659c9,"['72164.56499810748', '-7727.097846210174', '608.3959312501848', '862057853.9462953', '990.4868719828232']"
2f871ab8,"['-17415188904.13454-5819003032.118196j', '73685076488.9036', '13019601526.8251', '8991117653.65840', '-747444817.8270121-248396137.23521438j']"
6dd6602c,"['-201571928.405209', '3007331.272032231+1301103.4594400693j', '974096185.5537695+239387026.0183938j', '86492625.73520653+25933029.916055724j', '-490724868.392783']"
e3e155c7,"['23120.228861305466', '169422.70897492816', '37729.35555467109', '72445.43607817519', '331759.1799438908']"
e5cf4238,"[0, '12638.42715553611', 0, '14834.715157680837', '22267.503253728966']"
